Abrangência;Localidade;Localidade;Casos Confirmados - Acumulado;Casos Confirmados - Novos;Casos Confirmados - Incremento;Casos Confirmados - Incidência*;Casos Confirmados - Em acompanhamento;Casos Confirmados - Recuperados;Óbitos Confirmados - Acumulado;Óbitos Confirmados - Novos;Óbitos Confirmados - Incremento;Óbitos Confirmados - Mortalidade*;Óbitos Confirmados - Letalidade
Município;290470;Buerarema;1.319;1;0,08;7.188,40;0;0;41;0;0,00;223,45;3,11
Município;290475;Buritirama;846;0;0,00;3.995,47;0;0;23;0;0,00;108,62;2,72
Município;290480;Caatiba;894;0;0,00;13.228,77;0;0;12;0;0,00;177,57;1,34
Município;290485;Cabaceiras do Paraguaçu;589;3;0,51;3.131,81;0;0;4;0;0,00;21,27;0,68
Município;290490;Cachoeira;1.569;1;0,06;4.687,78;0;0;26;0;0,00;77,68;1,66
Município;290500;Caculé;1.790;16;0,90;7.725,51;0;0;14;0;0,00;60,42;0,78
Município;290510;Caém;456;1;0,22;4.949,53;0;0;7;0;0,00;75,98;1,54
Município;290515;Caetanos;662;0;0,00;4.552,33;0;0;10;0;0,00;68,77;1,51
Município;290520;Caetité;2.594;10;0,39;5.088,77;0;0;28;0;0,00;54,93;1,08
Município;290530;Cafarnaum;881;0;0,00;4.778,43;0;0;21;0;0,00;113,90;2,38
Município;290540;Cairu;1.334;7;0,53;7.339,35;0;0;16;0;0,00;88,03;1,20
Município;290550;Caldeirão Grande;565;0;0,00;4.239,51;0;0;6;0;0,00;45,02;1,06
Município;290560;Camacan;2.904;4;0,14;9.078,40;0;0;77;0;0,00;240,72;2,65
Município;290570;Camaçari;23.436;58;0,25;7.834,67;0;0;594;0;0,00;198,57;2,53
Município;290580;Camamu;2.273;1;0,04;6.436,18;0;0;51;0;0,00;144,41;2,24
Município;290590;Campo Alegre de Lourdes;776;0;0,00;2.694,63;0;0;26;0;0,00;90,28;3,35
Município;290600;Campo Formoso;4.926;15;0,31;6.917,96;0;0;66;0;0,00;92,69;1,34
Município;290610;Canápolis;365;0;0,00;3.758,62;0;0;7;0;0,00;72,08;1,92
Município;290620;Canarana;1.472;2;0,14;5.623,47;0;0;31;0;0,00;118,43;2,11
Município;290630;Canavieiras;1.325;2;0,15;4.260,59;0;0;63;0;0,00;202,58;4,75
Município;290640;Candeal;549;1;0,18;6.648,10;0;0;2;0;0,00;24,22;0,36
Município;290650;Candeias;7.720;10;0,13;8.865,82;0;0;165;0;0,00;189,49;2,14
Município;290660;Candiba;633;4;0,64;4.420,70;0;0;14;0;0,00;97,77;2,21
Município;290670;Cândido Sales;1.801;3;0,17;7.149,95;0;0;48;0;0,00;190,56;2,67
Município;290680;Cansanção;909;5;0,55;2.609,52;0;0;35;0;0,00;100,48;3,85
Município;290682;Canudos;646;23;3,69;3.875,69;0;0;14;0;0,00;83,99;2,17
Município;290685;Capela do Alto Alegre;808;0;0,00;6.943,37;0;0;16;0;0,00;137,49;1,98
Município;290687;Capim Grosso;3.512;0;0,00;11.453,92;0;0;27;0;0,00;88,06;0,77
Município;290689;Caraíbas;299;2;0,67;3.340,41;0;0;4;0;0,00;44,69;1,34
Município;290690;Caravelas;1.354;5;0,37;6.150,07;0;0;13;0;0,00;59,05;0,96
Município;290700;Cardeal da Silva;320;1;0,31;3.442,71;0;0;4;0;0,00;43,03;1,25
Município;290710;Carinhanha;1.125;22;1,99;3.876,90;0;0;23;1;4,55;79,26;2,04
Município;290720;Casa Nova;2.503;0;0,00;3.477,89;0;0;64;0;0,00;88,93;2,56
Município;290730;Castro Alves;2.088;0;0,00;7.950,05;0;0;41;0;0,00;156,11;1,96
Município;290740;Catolândia;232;0;0,00;6.485,88;0;0;1;0;0,00;27,96;0,43
Município;290750;Catu;6.038;25;0,42;11.037,58;0;0;83;0;0,00;151,73;1,37
Município;290755;Caturama;220;0;0,00;2.358,24;0;0;6;0;0,00;64,32;2,73
Município;290760;Central;448;2;0,45;2.594,69;0;0;16;1;6,67;92,67;3,57
Município;290770;Chorrochó;250;6;2,46;2.236,74;0;0;12;0;0,00;107,36;4,80
Município;290780;Cícero Dantas;2.037;14;0,69;6.264,80;0;0;33;0;0,00;101,49;1,62
Município;290790;Cipó;847;3;0,36;4.895,95;0;0;8;1;14,29;46,24;0,94
Município;290800;Coaraci;1.821;6;0,33;10.716,18;0;0;46;0;0,00;270,70;2,53
Município;290810;Cocos;849;0;0,00;4.521,49;0;0;12;0;0,00;63,91;1,41
Município;290820;Conceição da Feira;1.667;9;0,54;7.382,31;0;0;28;0;0,00;124,00;1,68
Município;290830;Conceição do Almeida;2.377;5;0,21;13.782,11;0;0;24;0;0,00;139,15;1,01
Município;290840;Conceição do Coité;7.784;8;0,10;11.685,58;0;0;41;0;0,00;61,55;0,53
Município;290850;Conceição do Jacuípe;3.070;12;0,39;9.260,10;0;0;33;0;0,00;99,54;1,07
Município;290860;Conde;993;0;0,00;3.843,33;0;0;13;0;0,00;50,32;1,31
Município;290870;Condeúba;1.250;5;0,40;7.247,64;0;0;24;0;0,00;139,15;1,92
Município;290880;Contendas do Sincorá;279;0;0,00;6.861,78;0;0;5;0;0,00;122,97;1,79
Município;290890;Coração de Maria;1.677;0;0,00;7.418,71;0;0;15;0;0,00;66,36;0,89
Município;290900;Cordeiros;681;2;0,29;7.905,73;0;0;5;0;0,00;58,05;0,73
Município;290910;Coribe;991;1;0,10;6.981,82;0;0;14;0;0,00;98,63;1,41
Município;290920;Coronel João Sá;1.309;0;0,00;8.235,29;0;0;16;0;0,00;100,66;1,22
Município;290930;Correntina;2.418;1;0,04;7.524,04;0;0;34;0;0,00;105,80;1,41
Município;290940;Cotegipe;579;0;0,00;4.201,13;0;0;20;0;0,00;145,12;3,45
Município;290950;Cravolândia;428;0;0,00;8.001,50;0;0;2;0;0,00;37,39;0,47
Município;290960;Crisópolis;380;1;0,26;1.800,69;0;0;11;0;0,00;52,13;2,89
Município;290970;Cristópolis;859;1;0,12;6.175,41;0;0;6;0;0,00;43,13;0,70
Município;290980;Cruz das Almas;4.793;26;0,55;7.579,18;0;0;56;0;0,00;88,55;1,17
Município;290990;Curaçá;1.132;0;0,00;3.262,25;0;0;26;0;0,00;74,93;2,30
Município;291000;Dário Meira;871;1;0,11;8.132,59;0;0;14;0;0,00;130,72;1,61
Município;291005;Dias d'Ávila;5.547;14;0,25;6.840,63;0;0;150;0;0,00;184,98;2,70
Município;291010;Dom Basílio;961;10;1,05;7.877,69;0;0;15;0;0,00;122,96;1,56
Município;291020;Dom Macedo Costa;366;0;0,00;9.019,22;0;0;7;0;0,00;172,50;1,91
Município;291030;Elísio Medrado;515;1;0,19;6.340,80;0;0;7;0;0,00;86,19;1,36
Município;291040;Encruzilhada;649;2;0,31;3.816,30;0;0;16;0;0,00;94,08;2,47
Município;291050;Entre Rios;1.654;4;0,24;3.958,83;0;0;37;0;0,00;88,56;2,24
Município;290050;Érico Cardoso;297;0;0,00;2.799,25;0;0;3;0;0,00;28,28;1,01
Município;291060;Esplanada;1.964;4;0,20;5.274,32;0;0;35;0;0,00;93,99;1,78
Município;291070;Euclides da Cunha;3.290;4;0,12;5.430,39;0;0;55;0;0,00;90,78;1,67
Município;291072;Eunápolis;11.255;39;0,35;9.926,79;0;0;194;3;1,57;171,11;1,72
Município;291075;Fátima;985;2;0,20;5.505,87;0;0;13;0;0,00;72,67;1,32
Município;291077;Feira da Mata;247;2;0,82;4.360,11;0;0;4;0;0,00;70,61;1,62
Município;291080;Feira de Santana;48.903;151;0,31;7.953,36;0;0;936;4;0,43;152,23;1,91
Município;291085;Filadélfia;1.041;1;0,10;6.356,48;0;0;29;0;0,00;177,08;2,79
Município;291090;Firmino Alves;391;0;0,00;6.961,01;0;0;10;0;0,00;178,03;2,56
Município;291100;Floresta Azul;777;0;0,00;7.310,19;0;0;19;0;0,00;178,76;2,45
Município;291110;Formosa do Rio Preto;1.173;4;0,34;4.583,64;0;0;25;0;0,00;97,69;2,13
Município;291120;Gandu;2.679;5;0,19;8.267,75;0;0;53;0;0,00;163,57;1,98
Município;291125;Gavião;328;1;0,31;7.349,32;0;0;1;0;0,00;22,41;0,30
Município;291130;Gentio do Ouro;401;0;0,00;3.569,84;0;0;11;0;0,00;97,93;2,74
Município;291140;Glória;1.022;4;0,39;6.714,41;0;0;20;0;0,00;131,40;1,96
Município;291150;Gongogi;751;2;0,27;10.535,91;0;0;10;0;0,00;140,29;1,33
Município;291160;Governador Mangabeira;956;0;0,00;4.613,45;0;0;16;0;0,00;77,21;1,67
Município;291165;Guajeru;331;0;0,00;4.771,52;0;0;4;0;0,00;57,66;1,21
Município;291170;Guanambi;9.563;40;0,42;11.319,71;0;0;110;2;1,85;130,21;1,15
Município;291180;Guaratinga;1.420;8;0,57;6.812,84;0;0;43;0;0,00;206,30;3,03
Município;291185;Heliópolis;882;3;0,34;6.768,48;0;0;9;0;0,00;69,07;1,02
Município;291190;Iaçu;1.789;3;0,17;7.360,63;0;0;35;0;0,00;144,00;1,96
Município;291200;Ibiassucê;528;12;2,33;5.724,20;0;0;1;0;0,00;10,84;0,19
Município;291210;Ibicaraí;2.043;9;0,44;9.419,52;0;0;55;0;0,00;253,58;2,69
Município;291220;Ibicoara;833;5;0,60;4.256,30;0;0;10;0;0,00;51,10;1,20
Município;291230;Ibicuí;1.105;10;0,91;6.821,83;0;0;16;0;0,00;98,78;1,45
Município;291240;Ibipeba;1.004;5;0,50;5.513,15;0;0;12;0;0,00;65,89;1,20
Município;291250;Ibipitanga;1.006;3;0,30;6.750,77;0;0;16;0;0,00;107,37;1,59
Município;291260;Ibiquera;125;0;0,00;3.091,00;0;0;6;0;0,00;148,37;4,80
Município;291270;Ibirapitanga;1.660;0;0,00;7.101,60;0;0;39;0;0,00;166,84;2,35
Município;291280;Ibirapuã;1.054;11;1,05;12.203,31;0;0;15;0;0,00;173,67;1,42
Município;291290;Ibirataia;2.227;6;0,27;14.544,15;0;0;38;0;0,00;248,17;1,71
Município;291300;Ibitiara;705;1;0,14;4.314,83;0;0;8;0;0,00;48,96;1,13
Município;291310;Ibititá;1.453;0;0,00;8.490,62;0;0;24;0;0,00;140,24;1,65
Município;291320;Ibotirama;1.166;0;0,00;4.330,23;0;0;36;0;0,00;133,69;3,09
Município;291330;Ichu;411;3;0,74;6.622,62;0;0;4;0;0,00;64,45;0,97
Município;291340;Igaporã;484;0;0,00;3.094,63;0;0;22;0;0,00;140,66;4,55
Município;291345;Igrapiúna;744;0;0,00;5.625,28;0;0;14;0;0,00;105,85;1,88
Município;291350;Iguaí;1.077;10;0,94;4.001,34;0;0;34;0;0,00;126,32;3,16
Município;291360;Ilhéus;20.835;58;0,28;12.835,20;0;0;520;1;0,19;320,34;2,50
Município;291370;Inhambupe;2.320;11;0,48;5.810,75;0;0;36;0;0,00;90,17;1,55
Município;291380;Ipecaetá;419;0;0,00;2.892,25;0;0;11;0;0,00;75,93;2,63
Município;291390;Ipiaú;3.198;3;0,09;6.971,42;0;0;78;0;0,00;170,03;2,44
Município;291400;Ipirá;2.492;4;0,16;4.181,56;0;0;53;1;1,92;88,93;2,13
Município;291410;Ipupiara;266;0;0,00;2.696,40;0;0;4;0;0,00;40,55;1,50
Município;291420;Irajuba;321;0;0,00;4.421,49;0;0;1;0;0,00;13,77;0,31
Município;291430;Iramaia;286;7;2,51;3.350,12;0;0;9;0;0,00;105,42;3,15
Município;291440;Iraquara;1.651;0;0,00;6.547,43;0;0;15;0;0,00;59,49;0,91
Município;291450;Irará;1.522;10;0,66;5.242,13;0;0;22;0;0,00;75,77;1,45
Município;291460;Irecê;9.643;2;0,02;13.215,56;0;0;135;2;1,50;185,02;1,40
Município;291465;Itabela;1.621;6;0,37;5.300,16;0;0;60;0;0,00;196,18;3,70
Município;291470;Itaberaba;6.680;11;0,16;10.358,36;0;0;132;0;0,00;204,69;1,98
Município;291480;Itabuna;32.580;54;0,17;15.279,78;0;0;623;0;0,00;292,18;1,91
Município;291490;Itacaré;1.194;6;0,51;4.219,68;0;0;26;0;0,00;91,89;2,18
Município;291500;Itaeté;369;13;3,65;2.298,21;0;0;9;0;0,00;56,05;2,44
Município;291510;Itagi;844;0;0,00;6.833,45;0;0;20;0;0,00;161,93;2,37
Município;291520;Itagibá;1.160;1;0,09;7.956,65;0;0;21;0;0,00;144,04;1,81
Município;291530;Itagimirim;654;1;0,15;9.521,04;0;0;15;0;0,00;218,37;2,29
Município;291535;Itaguaçu da Bahia;583;2;0,34;4.040,47;0;0;6;0;0,00;41,58;1,03
Município;291540;Itaju do Colônia;391;1;0,26;5.851,54;0;0;6;0;0,00;89,79;1,53
Município;291550;Itajuípe;2.585;24;0,94;12.615,29;0;0;52;0;0,00;253,77;2,01
Município;291560;Itamaraju;7.264;3;0,04;11.264,46;0;0;142;0;0,00;220,20;1,95
Município;291570;Itamari;499;0;0,00;6.210,33;0;0;7;0;0,00;87,12;1,40
Município;291580;Itambé;1.752;0;0,00;7.601,20;0;0;20;0;0,00;86,77;1,14
Município;291590;Itanagra;264;0;0,00;4.098,74;0;0;7;0;0,00;108,68;2,65
Município;291600;Itanhém;1.294;3;0,23;6.668,38;0;0;35;0;0,00;180,37;2,70
Município;291610;Itaparica;1.292;0;0,00;5.812,49;0;0;33;0;0,00;148,46;2,55
Município;291620;Itapé;754;0;0,00;8.606,32;0;0;26;0;0,00;296,77;3,45
Município;291630;Itapebi;576;5;0,88;5.614,58;0;0;22;2;10,00;214,45;3,82
Município;291640;Itapetinga;5.145;12;0,23;6.756,67;0;0;127;0;0,00;166,78;2,47
Município;291650;Itapicuru;1.533;0;0,00;4.309,08;0;0;21;0;0,00;59,03;1,37
Município;291660;Itapitanga;907;0;0,00;8.794,73;0;0;16;0;0,00;155,14;1,76
Município;291670;Itaquara;672;0;0,00;8.077,89;0;0;8;0;0,00;96,17;1,19
Município;291680;Itarantim;692;0;0,00;3.504,33;0;0;20;0;0,00;101,28;2,89
Município;291685;Itatim;766;2;0,26;5.287,50;0;0;24;0;0,00;165,67;3,13
Município;291690;Itiruçu;933;0;0,00;7.418,89;0;0;19;0;0,00;151,08;2,04
Município;291700;Itiúba;1.556;3;0,19;4.311,56;0;0;33;0;0,00;91,44;2,12
Município;291710;Itororó;3.099;0;0,00;15.204,59;0;0;31;0;0,00;152,09;1,00
Município;291720;Ituaçu;1.653;18;1,10;8.717,43;0;0;24;0;0,00;126,57;1,45
Município;291730;Ituberá;1.746;1;0,06;6.104,47;0;0;49;0;0,00;171,32;2,81
Município;291733;Iuiú;684;0;0,00;6.221,58;0;0;6;0;0,00;54,58;0,88
Município;291735;Jaborandi;584;2;0,34;6.964,82;0;0;7;0;0,00;83,48;1,20
Município;291740;Jacaraci;567;0;0,00;3.820,24;0;0;14;0;0,00;94,33;2,47
Município;291750;Jacobina;6.335;16;0,25;7.867,81;0;0;89;0;0,00;110,53;1,40
Município;291760;Jaguaquara;5.990;14;0,23;11.006,38;0;0;59;0;0,00;108,41;0,98
Município;291770;Jaguarari;2.058;2;0,10;6.130,47;0;0;41;0;0,00;122,13;1,99
Município;291780;Jaguaripe;1.027;0;0,00;5.466,26;0;0;18;1;5,88;95,81;1,75
Município;291790;Jandaíra;591;1;0,17;5.518,72;0;0;13;0;0,00;121,39;2,20
Município;291800;Jequié;16.808;55;0,33;10.776,71;0;0;342;0;0,00;219,28;2,03
Município;291810;Jeremoabo;1.944;1;0,05;4.804,39;0;0;44;0;0,00;108,74;2,26
Município;291820;Jiquiriçá;893;7;0,79;6.142,95;0;0;25;0;0,00;171,97;2,80
Município;291830;Jitaúna;837;7;0,84;7.495,97;0;0;24;0;0,00;214,94;2,87
Município;291835;João Dourado;1.674;9;0,54;6.646,02;0;0;45;0;0,00;178,66;2,69
Município;291840;Juazeiro;16.144;39;0,24;7.449,69;0;0;355;1;0,28;163,82;2,20
Município;291845;Jucuruçu;879;3;0,34;9.631,82;0;0;11;0;0,00;120,53;1,25
Município;291850;Jussara;638;0;0,00;4.174,30;0;0;8;1;14,29;52,34;1,25
Município;291855;Jussari;648;0;0,00;11.109,21;0;0;9;0;0,00;154,29;1,39
Município;291860;Jussiape;293;0;0,00;4.736,50;0;0;7;0;0,00;113,16;2,39
Município;291870;Lafaiete Coutinho;427;1;0,23;11.466,17;0;0;5;0;0,00;134,26;1,17
Município;291875;Lagoa Real;630;0;0,00;4.021,70;0;0;8;0;0,00;51,07;1,27
Município;291880;Laje;1.785;8;0,45;7.487,42;0;0;30;0;0,00;125,84;1,68
Município;291890;Lajedão;464;3;0,65;11.731,98;0;0;7;0;0,00;176,99;1,51
Município;291900;Lajedinho;291;0;0,00;7.692,31;0;0;1;0;0,00;26,43;0,34
Município;291905;Lajedo do Tabocal;652;1;0,15;7.615,04;0;0;14;1;7,69;163,51;2,15
Município;291910;Lamarão;303;13;4,48;3.647,53;0;0;5;0;0,00;60,19;1,65
Município;291915;Lapão;2.090;6;0,29;7.677,33;0;0;32;0;0,00;117,55;1,53
Município;291920;Lauro de Freitas;21.893;52;0,24;11.032,55;0;0;480;1;0,21;241,89;2,19
Município;291930;Lençóis;966;0;0,00;8.467,00;0;0;17;0;0,00;149,01;1,76
Município;291940;Licínio de Almeida;319;1;0,31;2.575,07;0;0;10;0;0,00;80,72;3,13
Município;291950;Livramento de Nossa Senhora;2.734;22;0,81;5.978,31;0;0;56;0;0,00;122,45;2,05
Município;291955;Luís Eduardo Magalhães;10.375;95;0,92;11.854,57;0;0;116;0;0,00;132,54;1,12
Município;291960;Macajuba;492;1;0,20;4.335,57;0;0;5;0;0,00;44,06;1,02
Município;291970;Macarani;888;0;0,00;4.734,74;0;0;22;0;0,00;117,30;2,48
Município;291980;Macaúbas;2.137;4;0,19;4.288,93;0;0;18;0;0,00;36,13;0,84
Município;291990;Macururé;273;1;0,37;3.489,26;0;0;6;0;0,00;76,69;2,20
Município;291992;Madre de Deus;2.623;3;0,11;12.435,41;0;0;44;0;0,00;208,60;1,68
Município;291995;Maetinga;272;0;0,00;8.604,87;0;0;7;0;0,00;221,45;2,57
Município;292000;Maiquinique;772;0;0,00;7.634,49;0;0;10;0;0,00;98,89;1,30
Município;292010;Mairi;1.205;7;0,58;6.452,13;0;0;13;0;0,00;69,61;1,08
Município;292020;Malhada;410;21;5,40;2.433,96;0;0;20;0;0,00;118,73;4,88
Município;292030;Malhada de Pedras;249;0;0,00;2.966,76;0;0;9;0;0,00;107,23;3,61
Município;292040;Manoel Vitorino;1.210;8;0,67;9.138,97;0;0;28;0;0,00;211,48;2,31
Município;292045;Mansidão;183;2;1,10;1.341,35;0;0;4;0;0,00;29,32;2,19
Município;292050;Maracás;3.410;19;0,56;16.367,48;0;0;65;0;0,00;311,99;1,91
Município;292060;Maragogipe;2.071;2;0,10;4.635,49;0;0;40;0;0,00;89,53;1,93
Município;292070;Maraú;1.652;10;0,61;8.031,11;0;0;17;0;0,00;82,64;1,03
Município;292080;Marcionílio Souza;489;5;1,03;4.699,21;0;0;14;0;0,00;134,54;2,86
Município;292090;Mascote;805;1;0,12;5.824,05;0;0;21;0;0,00;151,93;2,61
Município;292100;Mata de São João;4.165;0;0,00;8.941,03;0;0;57;0;0,00;122,36;1,37
Município;292105;Matina;420;6;1,45;3.442,34;0;0;8;0;0,00;65,57;1,90
Município;292110;Medeiros Neto;2.571;7;0,27;11.331,98;0;0;49;0;0,00;215,97;1,91
Município;292120;Miguel Calmon;2.406;24;1,01;9.245,67;0;0;25;0;0,00;96,07;1,04
Município;292130;Milagres;523;1;0,19;4.776,26;0;0;4;0;0,00;36,53;0,76
Município;292140;Mirangaba;497;0;0,00;2.710,22;0;0;8;0;0,00;43,63;1,61
Município;292145;Mirante;484;0;0,00;5.601,20;0;0;7;0;0,00;81,01;1,45
Município;292150;Monte Santo;1.232;6;0,49;2.493,02;0;0;47;0;0,00;95,11;3,81
Município;292160;Morpará;293;0;0,00;3.439,37;0;0;13;0;0,00;152,60;4,44
Município;292170;Morro do Chapéu;2.447;9;0,37;6.909,89;0;0;24;0;0,00;67,77;0,98
Município;292180;Mortugaba;649;0;0,00;5.389,47;0;0;11;0;0,00;91,35;1,69
Município;292190;Mucugê;523;5;0,97;5.771,35;0;0;9;0;0,00;99,32;1,72
Município;292200;Mucuri;3.477;25;0,72;8.328,54;0;0;55;0;0,00;131,74;1,58
Município;292205;Mulungu do Morro;607;0;0,00;5.574,43;0;0;12;0;0,00;110,20;1,98
Município;292210;Mundo Novo;818;0;0,00;3.054,97;0;0;7;0;0,00;26,14;0,86
Município;292220;Muniz Ferreira;887;3;0,34;11.950,96;0;0;3;0;0,00;40,42;0,34
Município;292225;Muquém de São Francisco;593;0;0,00;5.225,59;0;0;7;0;0,00;61,68;1,18
Município;292230;Muritiba;2.172;0;0,00;7.388,01;0;0;23;0;0,00;78,23;1,06
Município;292240;Mutuípe;1.916;4;0,21;8.622,47;0;0;21;0;0,00;94,51;1,10
Município;292250;Nazaré;2.600;5;0,19;9.114,81;0;0;43;0;0,00;150,74;1,65
Município;292260;Nilo Peçanha;613;0;0,00;4.379,51;0;0;15;0;0,00;107,17;2,45
Município;292265;Nordestina;631;1;0,16;4.805,79;0;0;28;0;0,00;213,25;4,44
Município;292270;Nova Canaã;631;0;0,00;3.833,07;0;0;20;0;0,00;121,49;3,17
Município;292273;Nova Fátima;470;0;0,00;6.016,39;0;0;5;0;0,00;64,00;1,06
Município;292275;Nova Ibiá;588;0;0,00;8.921,26;0;0;21;0;0,00;318,62;3,57
Município;292280;Nova Itarana;751;0;0,00;9.129,59;0;0;7;0;0,00;85,10;0,93
Município;292285;Nova Redenção;208;0;0,00;2.281,20;0;0;3;0;0,00;32,90;1,44
Município;292290;Nova Soure;730;0;0,00;2.709,02;0;0;22;0;0,00;81,64;3,01
Município;292300;Nova Viçosa;2.476;2;0,08;5.708,23;0;0;44;0;0,00;101,44;1,78
Município;292303;Novo Horizonte;326;6;1,88;2.632,22;0;0;4;0;0,00;32,30;1,23
Município;292305;Novo Triunfo;602;3;0,50;3.898,96;0;0;5;0;0,00;32,38;0,83
Município;292310;Olindina;1.377;2;0,15;4.877,96;0;0;18;0;0,00;63,76;1,31
Município;292320;Oliveira dos Brejinhos;707;20;2,91;3.239,40;0;0;13;0;0,00;59,56;1,84
Município;292330;Ouriçangas;483;4;0,84;5.639,89;0;0;7;0;0,00;81,74;1,45
Município;292335;Ourolândia;1.690;1;0,06;9.684,26;0;0;13;0;0,00;74,49;0,77
Município;292340;Palmas de Monte Alto;786;16;2,08;3.613,79;0;0;13;0;0,00;59,77;1,65
Município;292350;Palmeiras;250;0;0,00;2.771,93;0;0;7;0;0,00;77,61;2,80
Município;292360;Paramirim;514;0;0,00;2.378,86;0;0;18;0;0,00;83,31;3,50
Município;292370;Paratinga;1.217;1;0,08;3.803,13;0;0;20;1;5,26;62,50;1,64
Município;292380;Paripiranga;1.075;0;0,00;3.708,30;0;0;26;0;0,00;89,69;2,42
Município;292390;Pau Brasil;934;0;0,00;9.500,56;0;0;22;0;0,00;223,78;2,36
Município;292400;Paulo Afonso;8.171;60;0,74;6.937,39;0;0;197;1;0,51;167,26;2,41
Município;292405;Pé de Serra;1.406;0;0,00;10.354,99;0;0;6;0;0,00;44,19;0,43
Município;292410;Pedrão;312;3;0,97;4.246,63;0;0;3;0;0,00;40,83;0,96
Município;292420;Pedro Alexandre;517;1;0,19;3.101,94;0;0;9;0;0,00;54,00;1,74
Município;292430;Piatã;1.314;0;0,00;7.673,89;0;0;27;0;0,00;157,68;2,05
Município;292440;Pilão Arcado;661;11;1,69;1.885,98;0;0;15;0;0,00;42,80;2,27
Município;292450;Pindaí;814;0;0,00;5.006,15;0;0;8;0;0,00;49,20;0,98
Município;292460;Pindobaçu;1.571;0;0,00;7.796,53;0;0;31;0;0,00;153,85;1,97
Município;292465;Pintadas;946;0;0,00;9.063,91;0;0;7;0;0,00;67,07;0,74
Município;292467;Piraí do Norte;821;2;0,24;8.191,16;0;0;11;0;0,00;109,75;1,34
Município;292470;Piripá;963;0;0,00;8.994,12;0;0;8;0;0,00;74,72;0,83
Município;292480;Piritiba;706;2;0,28;2.851,95;0;0;15;0;0,00;60,59;2,12
Município;292490;Planaltino;608;0;0,00;6.522,21;0;0;9;0;0,00;96,55;1,48
Município;292500;Planalto;1.570;6;0,38;5.977,54;0;0;29;0;0,00;110,41;1,85
Município;292510;Poções;3.368;14;0,42;7.185,68;0;0;71;2;2,90;151,48;2,11
Município;292520;Pojuca;3.423;10;0,29;8.661,66;0;0;46;0;0,00;116,40;1,34
Município;292525;Ponto Novo;641;1;0,16;4.297,98;0;0;8;0;0,00;53,64;1,25
Município;292530;Porto Seguro;9.899;41;0,42;6.657,65;0;0;196;0;0,00;131,82;1,98
Município;292540;Potiraguá;469;0;0,00;6.492,25;0;0;10;0;0,00;138,43;2,13
Município;292550;Prado;1.849;17;0,93;6.562,79;0;0;39;0;0,00;138,43;2,11
Município;292560;Presidente Dutra;1.321;0;0,00;8.724,08;0;0;22;0;0,00;145,29;1,67
Município;292570;Presidente Jânio Quadros;682;0;0,00;5.527,64;0;0;9;0;0,00;72,95;1,32
Município;292575;Presidente Tancredo Neves;1.632;3;0,18;5.887,66;0;0;38;0;0,00;137,09;2,33
Município;292580;Queimadas;1.400;-1;-0,07;5.503,36;0;0;34;0;0,00;133,65;2,43
Município;292590;Quijingue;450;0;0,00;1.631,62;0;0;16;0;0,00;58,01;3,56
Município;292593;Quixabeira;803;1;0,12;8.950,07;0;0;7;0;0,00;78,02;0,87
Município;292595;Rafael Jambeiro;1.125;9;0,81;4.973,25;0;0;22;0;0,00;97,25;1,96
Município;292600;Remanso;1.799;21;1,18;4.386,95;0;0;60;0;0,00;146,31;3,34
Município;292610;Retirolândia;1.526;0;0,00;10.600,17;0;0;12;0;0,00;83,36;0,79
Município;292620;Riachão das Neves;1.286;3;0,23;5.756,75;0;0;41;0;0,00;183,54;3,19
Município;292630;Riachão do Jacuípe;3.782;1;0,03;11.311,16;0;0;42;0;0,00;125,61;1,11
Município;292640;Riacho de Santana;1.663;2;0,12;4.694,95;0;0;36;1;2,86;101,63;2,16
Município;292650;Ribeira do Amparo;927;4;0,43;6.352,80;0;0;8;0;0,00;54,82;0,86
Município;292660;Ribeira do Pombal;5.051;21;0,42;9.387,25;0;0;58;1;1,75;107,79;1,15
Município;292665;Ribeirão do Largo;391;1;0,26;6.727,46;0;0;7;0;0,00;120,44;1,79
Município;292670;Rio de Contas;567;2;0,35;4.365,23;0;0;4;0;0,00;30,80;0,71
Município;292680;Rio do Antônio;807;7;0,88;5.250,15;0;0;13;0;0,00;84,57;1,61
Município;292690;Rio do Pires;183;1;0,55;1.570,14;0;0;9;0;0,00;77,22;4,92
Município;292700;Rio Real;2.724;25;0,93;6.687,62;0;0;38;0;0,00;93,29;1,40
Município;292710;Rodelas;269;2;0,75;2.882,86;0;0;4;0;0,00;42,87;1,49
Município;292720;Ruy Barbosa;2.312;16;0,70;7.503,08;0;0;31;0;0,00;100,60;1,34
Município;292730;Salinas da Margarida;1.424;0;0,00;9.089,17;0;0;16;0;0,00;102,13;1,12
Município;292740;Salvador;223.596;413;0,19;7.784,44;0;0;7.332;8;0,11;255,26;3,28
Município;292750;Santa Bárbara;1.162;0;0,00;5.588,96;0;0;21;0;0,00;101,01;1,81
Município;292760;Santa Brígida;902;4;0,45;6.346,30;0;0;20;0;0,00;140,72;2,22
Município;292770;Santa Cruz Cabrália;2.357;5;0,21;8.485,13;0;0;30;0;0,00;108,00;1,27
Município;292780;Santa Cruz da Vitória;550;7;1,29;8.709,42;0;0;8;0;0,00;126,68;1,45
Município;292790;Santa Inês;628;5;0,80;5.907,25;0;0;11;0;0,00;103,47;1,75
Município;292800;Santaluz;2.733;34;1,26;7.317,66;0;0;39;0;0,00;104,42;1,43
